C2(X)	C2(Y)	C3(X)	C3(Y)	D1(X)	D1(Y)	D3(X)	D3(Y)	D4(X)	D4(Y)
6964.881	-6765	6964.881	-7580	6964.881	-4910	6964.881	-7530	6964.881	-2095
6964.882	-6592.5	6964.882	-7617.5	6964.882	-4772.5	6964.882	-7432.5	6964.882	-2075
6964.883	-6477.5	6964.883	-7597.5	6964.883	-4585	6964.883	-7375	6964.883	-2050
6964.884	-6500	6964.884	-7495	6964.884	-4477.5	6964.884	-7305	6964.884	-2000
6964.885	-6445	6964.885	-7442.5	6964.885	-4370	6964.885	-7245	6964.885	-1992.5
6964.886	-6430	6964.886	-7555	6964.886	-4397.5	6964.886	-7242.5	6964.886	-1967.5
6964.887	-6440	6964.887	-7510	6964.887	-4430	6964.887	-7220	6964.887	-1950
6964.888	-6567.5	6964.888	-7605	6964.888	-4727.5	6964.888	-7292.5	6964.888	-1937.5
6964.889	-6607.5	6964.889	-7532.5	6964.889	-4815	6964.889	-7342.5	6964.889	-1897.5
6964.89	-6717.5	6964.89	-7595	6964.89	-5177.5	6964.89	-7512.5	6964.89	-1902.5
6964.891	-6752.5	6964.891	-7520	6964.891	-5495	6964.891	-7547.5	6964.891	-1870
6964.892	-6897.5	6964.892	-7585	6964.892	-5512.5	6964.892	-7610	6964.892	-1842.5
6964.893	-6945	6964.893	-7637.5	6964.893	-5772.5	6964.893	-7652.5	6964.893	-1825
6964.894	-6952.5	6964.894	-7610	6964.894	-5707.5	6964.894	-7645	6964.894	-1807.5
6964.895	-6932.5	6964.895	-7610	6964.895	-5767.5	6964.895	-7655	6964.895	-1757.5
6964.896	-6952.5	6964.896	-7555	6964.896	-5657.5	6964.896	-7700	6964.896	-1740
6964.897	-6885	6964.897	-7525	6964.897	-5560	6964.897	-7647.5	6964.897	-1715
6964.898	-6725	6964.898	-7510	6964.898	-5177.5	6964.898	-7460	6964.898	-1685
6964.899	-6667.5	6964.899	-7352.5	6964.899	-5027.5	6964.899	-7362.5	6964.899	-1685
6964.9	-6492.5	6964.9	-7310	6964.9	-4822.5	6964.9	-7260	6964.9	-1625
6964.901	-6417.5	6964.901	-7310	6964.901	-4625	6964.901	-7167.5	6964.901	-1602.5
6964.902	-6260	6964.902	-7247.5	6964.902	-4497.5	6964.902	-7035	6964.902	-1572.5
6964.903	-6177.5	6964.903	-7130	6964.903	-4192.5	6964.903	-6907.5	6964.903	-1550
6964.904	-6090	6964.904	-7115	6964.904	-4162.5	6964.904	-6880	6964.904	-1532.5
6964.905	-6057.5	6964.905	-7107.5	6964.905	-4082.5	6964.905	-6887.5	6964.905	-1525
6964.906	-6010	6964.906	-7025	6964.906	-4200	6964.906	-6837.5	6964.906	-1490
6964.907	-5987.5	6964.907	-7012.5	6964.907	-4292.5	6964.907	-6860	6964.907	-1457.5
6964.908	-6077.5	6964.908	-7060	6964.908	-4535	6964.908	-6952.5	6964.908	-1465
6964.909	-6162.5	6964.909	-7027.5	6964.909	-4635	6964.909	-6950	6964.909	-1420
6964.91	-6197.5	6964.91	-7067.5	6964.91	-4912.5	6964.91	-7000	6964.91	-1427.5
6964.911	-6325	6964.911	-7017.5	6964.911	-5057.5	6964.911	-7157.5	6964.911	-1392.5
6964.912	-6362.5	6964.912	-7042.5	6964.912	-5297.5	6964.912	-7262.5	6964.912	-1367.5
6964.913	-6432.5	6964.913	-7002.5	6964.913	-5375	6964.913	-7302.5	6964.913	-1360
6964.914	-6507.5	6964.914	-6977.5	6964.914	-5360	6964.914	-7262.5	6964.914	-1347.5
6964.915	-6520	6964.915	-6940	6964.915	-5267.5	6964.915	-7287.5	6964.915	-1300
6964.916	-6515	6964.916	-6905	6964.916	-5345	6964.916	-7247.5	6964.916	-1277.5
6964.917	-6455	6964.917	-6905	6964.917	-5082.5	6964.917	-7195	6964.917	-1245
6964.918	-6232.5	6964.918	-6725	6964.918	-4977.5	6964.918	-7050	6964.918	-1225
6964.919	-6150	6964.919	-6642.5	6964.919	-4750	6964.919	-6950	6964.919	-1197.5
6964.92	-6057.5	6964.92	-6590	6964.92	-4597.5	6964.92	-6802.5	6964.92	-1142.5
6964.921	-5875	6964.921	-6512.5	6964.921	-4325	6964.921	-6685	6964.921	-1152.5
6964.922	-5790	6964.922	-6497.5	6964.922	-4175	6964.922	-6695	6964.922	-1107.5
6964.923	-5680	6964.923	-6352.5	6964.923	-4022.5	6964.923	-6522.5	6964.923	-1087.5
6964.924	-5582.5	6964.924	-6307.5	6964.924	-3982.5	6964.924	-6465	6964.924	-1055
6964.925	-5545	6964.925	-6255	6964.925	-3900	6964.925	-6367.5	6964.925	-1032.5
6964.926	-5487.5	6964.926	-6320	6964.926	-3857.5	6964.926	-6332.5	6964.926	-1020
6964.927	-5445	6964.927	-6265	6964.927	-3997.5	6964.927	-6325	6964.927	-1017.5
6964.928	-5547.5	6964.928	-6235	6964.928	-4290	6964.928	-6412.5	6964.928	-987.5
6964.929	-5637.5	6964.929	-6215	6964.929	-4277.5	6964.929	-6445	6964.929	-975
6964.93	-5655	6964.93	-6252.5	6964.93	-4507.5	6964.93	-6497.5	6964.93	-940
6964.931	-5772.5	6964.931	-6182.5	6964.931	-4690	6964.931	-6610	6964.931	-905
6964.932	-5797.5	6964.932	-6215	6964.932	-4842.5	6964.932	-6577.5	6964.932	-905
6964.933	-5887.5	6964.933	-6185	6964.933	-4767.5	6964.933	-6665	6964.933	-885
6964.934	-5915	6964.934	-6167.5	6964.934	-4937.5	6964.934	-6685	6964.934	-852.5
6964.935	-5975	6964.935	-6152.5	6964.935	-4957.5	6964.935	-6650	6964.935	-822.5
6964.936	-5897.5	6964.936	-6095	6964.936	-4860	6964.936	-6680	6964.936	-810
6964.937	-5852.5	6964.937	-6005	6964.937	-4757.5	6964.937	-6665	6964.937	-767.5
6964.938	-5742.5	6964.938	-5942.5	6964.938	-4592.5	6964.938	-6475	6964.938	-760
6964.939	-5712.5	6964.939	-5835	6964.939	-4472.5	6964.939	-6430	6964.939	-725
6964.94	-5595	6964.94	-5822.5	6964.94	-4212.5	6964.94	-6305	6964.94	-715
6964.941	-5380	6964.941	-5787.5	6964.941	-3867.5	6964.941	-6185	6964.941	-707.5
6964.942	-5350	6964.942	-5735	6964.942	-3947.5	6964.942	-6125	6964.942	-695
6964.943	-5147.5	6964.943	-5665	6964.943	-3767.5	6964.943	-5995	6964.943	-660
6964.944	-5052.5	6964.944	-5577.5	6964.944	-3607.5	6964.944	-5892.5	6964.944	-632.5
6964.945	-4967.5	6964.945	-5507.5	6964.945	-3660	6964.945	-5940	6964.945	-642.5
6964.946	-4927.5	6964.946	-5460	6964.946	-3507.5	6964.946	-5915	6964.946	-605
6964.947	-5027.5	6964.947	-5410	6964.947	-3665	6964.947	-5912.5	6964.947	-625
6964.948	-5020	6964.948	-5430	6964.948	-3757.5	6964.948	-5865	6964.948	-600
6964.949	-5035	6964.949	-5492.5	6964.949	-3962.5	6964.949	-5982.5	6964.949	-567.5
6964.95	-5130	6964.95	-5500	6964.95	-4207.5	6964.95	-6042.5	6964.95	-527.5
6964.951	-5217.5	6964.951	-5475	6964.951	-4395	6964.951	-6107.5	6964.951	-512.5
6964.952	-5262.5	6964.952	-5477.5	6964.952	-4415	6964.952	-6132.5	6964.952	-480
6964.953	-5390	6964.953	-5497.5	6964.953	-4575	6964.953	-6192.5	6964.953	-472.5
6964.954	-5385	6964.954	-5402.5	6964.954	-4615	6964.954	-6242.5	6964.954	-445
6964.955	-5355	6964.955	-5462.5	6964.955	-4612.5	6964.955	-6237.5	6964.955	-465
6964.956	-5445	6964.956	-5460	6964.956	-4495	6964.956	-6197.5	6964.956	-440
6964.957	-5357.5	6964.957	-5380	6964.957	-4452.5	6964.957	-6085	6964.957	-410
6964.958	-5220	6964.958	-5322.5	6964.958	-4287.5	6964.958	-6010	6964.958	-387.5
6964.959	-5112.5	6964.959	-5267.5	6964.959	-4052.5	6964.959	-5920	6964.959	-385
6964.96	-4940	6964.96	-5157.5	6964.96	-3800	6964.96	-5810	6964.96	-345
6964.961	-4822.5	6964.961	-5085	6964.961	-3665	6964.961	-5770	6964.961	-317.5
6964.962	-4797.5	6964.962	-5050	6964.962	-3615	6964.962	-5662.5	6964.962	-307.5
6964.963	-4595	6964.963	-5030	6964.963	-3362.5	6964.963	-5540	6964.963	-262.5
6964.964	-4560	6964.964	-4982.5	6964.964	-3220	6964.964	-5487.5	6964.964	-250
6964.965	-4447.5	6964.965	-4950	6964.965	-3150	6964.965	-5455	6964.965	-232.5
6964.966	-4392.5	6964.966	-4835	6964.966	-3130	6964.966	-5335	6964.966	-200
6964.967	-4365	6964.967	-4812.5	6964.967	-3237.5	6964.967	-5422.5	6964.967	-180
6964.968	-4520	6964.968	-4867.5	6964.968	-3367.5	6964.968	-5452.5	6964.968	-145
6964.969	-4495	6964.969	-4857.5	6964.969	-3562.5	6964.969	-5497.5	6964.969	-130
6964.97	-4582.5	6964.97	-4860	6964.97	-3722.5	6964.97	-5547.5	6964.97	-112.5
6964.971	-4740	6964.971	-4840	6964.971	-3845	6964.971	-5587.5	6964.971	-95
6964.972	-4712.5	6964.972	-4825	6964.972	-3725	6964.972	-5605	6964.972	-75
6964.973	-4830	6964.973	-4910	6964.973	-4202.5	6964.973	-5602.5	6964.973	-57.5
6964.974	-4930	6964.974	-4780	6964.974	-4192.5	6964.974	-5575	6964.974	-12.5
6964.975	-4872.5	6964.975	-4802.5	6964.975	-4087.5	6964.975	-5585	6964.975	20
6964.976	-4870	6964.976	-4700	6964.976	-4287.5	6964.976	-5660	6964.976	10
6964.977	-4800	6964.977	-4707.5	6964.977	-3927.5	6964.977	-5510	6964.977	37.5
6964.978	-4725	6964.978	-4657.5	6964.978	-3815	6964.978	-5390	6964.978	52.5
6964.979	-4575	6964.979	-4515	6964.979	-3610	6964.979	-5280	6964.979	82.5
6964.98	-4492.5	6964.98	-4542.5	6964.98	-3340	6964.98	-5150	6964.98	75
6964.981	-4330	6964.981	-4472.5	6964.981	-3180	6964.981	-5000	6964.981	107.5
6964.982	-4222.5	6964.982	-4382.5	6964.982	-2912.5	6964.982	-4847.5	6964.982	117.5
6964.983	-4067.5	6964.983	-4282.5	6964.983	-2695	6964.983	-4670	6964.983	135
6964.984	-3945	6964.984	-4250	6964.984	-2717.5	6964.984	-4655	6964.984	157.5
6964.985	-3892.5	6964.985	-4112.5	6964.985	-2632.5	6964.985	-4460	6964.985	190
6964.986	-3865	6964.986	-4157.5	6964.986	-2477.5	6964.986	-4452.5	6964.986	220
6964.987	-3875	6964.987	-4135	6964.987	-2687.5	6964.987	-4455	6964.987	212.5
6964.988	-3965	6964.988	-4142.5	6964.988	-2867.5	6964.988	-4410	6964.988	255
6964.989	-3992.5	6964.989	-4172.5	6964.989	-3045	6964.989	-4470	6964.989	277.5
6964.99	-4012.5	6964.99	-4162.5	6964.99	-3325	6964.99	-4490	6964.99	285
6964.991	-4155	6964.991	-4127.5	6964.991	-3372.5	6964.991	-4545	6964.991	300
6964.992	-4127.5	6964.992	-4162.5	6964.992	-3447.5	6964.992	-4530	6964.992	325
6964.993	-4217.5	6964.993	-4150	6964.993	-3675	6964.993	-4615	6964.993	347.5
6964.994	-4225	6964.994	-4162.5	6964.994	-3622.5	6964.994	-4577.5	6964.994	360
6964.995	-4217.5	6964.995	-4050	6964.995	-3695	6964.995	-4605	6964.995	395
6964.996	-4212.5	6964.996	-4052.5	6964.996	-3772.5	6964.996	-4537.5	6964.996	422.5
6964.997	-4135	6964.997	-4007.5	6964.997	-3547.5	6964.997	-4450	6964.997	430
6964.998	-4135	6964.998	-3917.5	6964.998	-3237.5	6964.998	-4360	6964.998	432.5
6964.999	-4007.5	6964.999	-3855	6964.999	-3062.5	6964.999	-4267.5	6964.999	452.5
6965	-3805	6965	-3832.5	6965	-2775	6965	-4070	6965	480
6965.001	-3735	6965.001	-3770	6965.001	-2697.5	6965.001	-4025	6965.001	477.5
6965.002	-3590	6965.002	-3727.5	6965.002	-2522.5	6965.002	-3860	6965.002	482.5
6965.003	-3437.5	6965.003	-3670	6965.003	-2257.5	6965.003	-3787.5	6965.003	497.5
6965.004	-3342.5	6965.004	-3655	6965.004	-2230	6965.004	-3662.5	6965.004	522.5
6965.005	-3192.5	6965.005	-3557.5	6965.005	-2035	6965.005	-3587.5	6965.005	532.5
6965.006	-3195	6965.006	-3587.5	6965.006	-2122.5	6965.006	-3547.5	6965.006	555
6965.007	-3195	6965.007	-3565	6965.007	-2197.5	6965.007	-3545	6965.007	565
6965.008	-3170	6965.008	-3530	6965.008	-2525	6965.008	-3650	6965.008	592.5
6965.009	-3312.5	6965.009	-3497.5	6965.009	-2557.5	6965.009	-3652.5	6965.009	605
6965.01	-3340	6965.01	-3445	6965.01	-2672.5	6965.01	-3700	6965.01	612.5
6965.011	-3505	6965.011	-3505	6965.011	-2827.5	6965.011	-3767.5	6965.011	640
6965.012	-3615	6965.012	-3565	6965.012	-2982.5	6965.012	-3800	6965.012	650
6965.013	-3657.5	6965.013	-3545	6965.013	-3195	6965.013	-3867.5	6965.013	667.5
6965.014	-3650	6965.014	-3580	6965.014	-3052.5	6965.014	-3892.5	6965.014	695
6965.015	-3662.5	6965.015	-3477.5	6965.015	-3260	6965.015	-3815	6965.015	717.5
6965.016	-3745	6965.016	-3472.5	6965.016	-3182.5	6965.016	-3835	6965.016	742.5
6965.017	-3560	6965.017	-3445	6965.017	-2972.5	6965.017	-3720	6965.017	752.5
6965.018	-3410	6965.018	-3330	6965.018	-2660	6965.018	-3512.5	6965.018	770
6965.019	-3282.5	6965.019	-3222.5	6965.019	-2500	6965.019	-3425	6965.019	795
6965.02	-3207.5	6965.02	-3210	6965.02	-2332.5	6965.02	-3372.5	6965.02	775
6965.021	-3065	6965.021	-3117.5	6965.021	-2125	6965.021	-3270	6965.021	777.5
6965.022	-2987.5	6965.022	-3085	6965.022	-2037.5	6965.022	-3227.5	6965.022	775
6965.023	-2940	6965.023	-3055	6965.023	-1770	6965.023	-3082.5	6965.023	795
6965.024	-2860	6965.024	-3042.5	6965.024	-1817.5	6965.024	-2980	6965.024	782.5
6965.025	-2840	6965.025	-2975	6965.025	-1767.5	6965.025	-2905	6965.025	807.5
6965.026	-2700	6965.026	-2937.5	6965.026	-1762.5	6965.026	-2907.5	6965.026	807.5
6965.027	-2745	6965.027	-2910	6965.027	-1742.5	6965.027	-2862.5	6965.027	825
6965.028	-2757.5	6965.028	-2952.5	6965.028	-1817.5	6965.028	-2990	6965.028	825
6965.029	-2860	6965.029	-3007.5	6965.029	-2080	6965.029	-3017.5	6965.029	847.5
6965.03	-2930	6965.03	-2957.5	6965.03	-2190	6965.03	-3122.5	6965.03	857.5
6965.031	-2982.5	6965.031	-2915	6965.031	-2405	6965.031	-3150	6965.031	855
6965.032	-3102.5	6965.032	-2957.5	6965.032	-2585	6965.032	-3205	6965.032	875
6965.033	-3122.5	6965.033	-2932.5	6965.033	-2812.5	6965.033	-3225	6965.033	890
6965.034	-3142.5	6965.034	-2955	6965.034	-2812.5	6965.034	-3290	6965.034	915
6965.035	-3130	6965.035	-2942.5	6965.035	-2730	6965.035	-3262.5	6965.035	897.5
6965.036	-3195	6965.036	-2985	6965.036	-2687.5	6965.036	-3242.5	6965.036	932.5
6965.037	-3190	6965.037	-2877.5	6965.037	-2452.5	6965.037	-3135	6965.037	935
6965.038	-3047.5	6965.038	-2802.5	6965.038	-2327.5	6965.038	-3027.5	6965.038	960
6965.039	-2925	6965.039	-2825	6965.039	-2107.5	6965.039	-2935	6965.039	965
6965.04	-2710	6965.04	-2790	6965.04	-1897.5	6965.04	-2902.5	6965.04	990
6965.041	-2652.5	6965.041	-2692.5	6965.041	-1667.5	6965.041	-2800	6965.041	987.5
6965.042	-2535	6965.042	-2697.5	6965.042	-1517.5	6965.042	-2740	6965.042	955
6965.043	-2467.5	6965.043	-2660	6965.043	-1417.5	6965.043	-2682.5	6965.043	935
6965.044	-2440	6965.044	-2622.5	6965.044	-1352.5	6965.044	-2620	6965.044	912.5
6965.045	-2420	6965.045	-2667.5	6965.045	-1467.5	6965.045	-2630	6965.045	875
6965.046	-2400	6965.046	-2720	6965.046	-1407.5	6965.046	-2567.5	6965.046	885
6965.047	-2447.5	6965.047	-2722.5	6965.047	-1522.5	6965.047	-2650	6965.047	845
6965.048	-2487.5	6965.048	-2745	6965.048	-1590	6965.048	-2670	6965.048	827.5
6965.049	-2667.5	6965.049	-2825	6965.049	-1935	6965.049	-2775	6965.049	832.5
6965.05	-2750	6965.05	-2817.5	6965.05	-2127.5	6965.05	-2882.5	6965.05	815
6965.051	-2835	6965.051	-2827.5	6965.051	-2310	6965.051	-2930	6965.051	845
6965.052	-2927.5	6965.052	-2882.5	6965.052	-2410	6965.052	-3022.5	6965.052	790
6965.053	-3120	6965.053	-2922.5	6965.053	-2622.5	6965.053	-3175	6965.053	807.5
6965.054	-3100	6965.054	-2917.5	6965.054	-2717.5	6965.054	-3180	6965.054	832.5
6965.055	-3165	6965.055	-2972.5	6965.055	-2677.5	6965.055	-3267.5	6965.055	822.5
6965.056	-3230	6965.056	-3090	6965.056	-2762.5	6965.056	-3307.5	6965.056	792.5
6965.057	-3355	6965.057	-3155	6965.057	-2712.5	6965.057	-3442.5	6965.057	770
6965.058	-3285	6965.058	-3180	6965.058	-2682.5	6965.058	-3355	6965.058	767.5
6965.059	-3112.5	6965.059	-3035	6965.059	-2562.5	6965.059	-3197.5	6965.059	802.5
6965.06	-3000	6965.06	-3025	6965.06	-2300	6965.06	-3122.5	6965.06	795
6965.061	-3037.5	6965.061	-3112.5	6965.061	-2267.5	6965.061	-3195	6965.061	765
6965.062	-3217.5	6965.062	-3405	6965.062	-2205	6965.062	-3380	6965.062	705
6965.063	-3390	6965.063	-3622.5	6965.063	-2345	6965.063	-3532.5	6965.063	642.5
6965.064	-3432.5	6965.064	-3665	6965.064	-2392.5	6965.064	-3595	6965.064	632.5
6965.065	-3655	6965.065	-3985	6965.065	-2635	6965.065	-3885	6965.065	582.5
6965.066	-3750	6965.066	-4112.5	6965.066	-2760	6965.066	-3955	6965.066	517.5
6965.067	-3730	6965.067	-4127.5	6965.067	-2997.5	6965.067	-3947.5	6965.067	560
6965.068	-4000	6965.068	-4282.5	6965.068	-3332.5	6965.068	-4175	6965.068	510
6965.069	-4787.5	6965.069	-5025	6965.069	-4030	6965.069	-4952.5	6965.069	290
6965.07	-5557.5	6965.07	-5715	6965.07	-4757.5	6965.07	-5687.5	6965.07	152.5
6965.071	-5320	6965.071	-5327.5	6965.071	-4817.5	6965.071	-5397.5	6965.071	307.5
6965.072	-5000	6965.072	-4870	6965.072	-4585	6965.072	-4930	6965.072	447.5
6965.073	-4875	6965.073	-4710	6965.073	-4497.5	6965.073	-4887.5	6965.073	500
6965.074	-4547.5	6965.074	-4355	6965.074	-4327.5	6965.074	-4567.5	6965.074	607.5
6965.075	-4172.5	6965.075	-3950	6965.075	-3980	6965.075	-4192.5	6965.075	715
6965.076	-4472.5	6965.076	-4150	6965.076	-4045	6965.076	-4455	6965.076	627.5
6965.077	-4167.5	6965.077	-3897.5	6965.077	-3925	6965.077	-4130	6965.077	695
6965.078	-3665	6965.078	-3482.5	6965.078	-3365	6965.078	-3737.5	6965.078	792.5
6965.079	-3782.5	6965.079	-3597.5	6965.079	-3357.5	6965.079	-3892.5	6965.079	742.5
6965.08	-3782.5	6965.08	-3700	6965.08	-3182.5	6965.08	-3775	6965.08	732.5
6965.081	-3780	6965.081	-3782.5	6965.081	-2995	6965.081	-3822.5	6965.081	717.5
6965.082	-3700	6965.082	-3787.5	6965.082	-3047.5	6965.082	-3752.5	6965.082	747.5
6965.083	-3017.5	6965.083	-3100	6965.083	-2295	6965.083	-3040	6965.083	897.5
6965.084	-2850	6965.084	-3002.5	6965.084	-2102.5	6965.084	-2865	6965.084	930
6965.085	-2697.5	6965.085	-2810	6965.085	-1925	6965.085	-2730	6965.085	947.5
6965.086	-2972.5	6965.086	-3160	6965.086	-2170	6965.086	-3050	6965.086	872.5
6965.087	-3137.5	6965.087	-3332.5	6965.087	-2272.5	6965.087	-3212.5	6965.087	850
6965.088	-3412.5	6965.088	-3547.5	6965.088	-2665	6965.088	-3427.5	6965.088	800
6965.089	-3545	6965.089	-3712.5	6965.089	-2900	6965.089	-3595	6965.089	777.5
6965.09	-3777.5	6965.09	-3740	6965.09	-3302.5	6965.09	-3710	6965.09	790
6965.091	-3985	6965.091	-3822.5	6965.091	-3480	6965.091	-3872.5	6965.091	785
6965.092	-4115	6965.092	-3897.5	6965.092	-3682.5	6965.092	-3982.5	6965.092	792.5
6965.093	-4205	6965.093	-3980	6965.093	-3767.5	6965.093	-4102.5	6965.093	792.5
6965.094	-4282.5	6965.094	-3962.5	6965.094	-3915	6965.094	-4195	6965.094	777.5
6965.095	-4262.5	6965.095	-3972.5	6965.095	-4015	6965.095	-4235	6965.095	817.5
6965.096	-4397.5	6965.096	-4005	6965.096	-3962.5	6965.096	-4230	6965.096	815
6965.097	-4330	6965.097	-3962.5	6965.097	-3760	6965.097	-4207.5	6965.097	827.5
6965.098	-4210	6965.098	-3967.5	6965.098	-3540	6965.098	-4147.5	6965.098	850
6965.099	-4085	6965.099	-3907.5	6965.099	-3390	6965.099	-4010	6965.099	882.5
6965.1	-3932.5	6965.1	-3825	6965.1	-3172.5	6965.1	-3860	6965.1	907.5
6965.101	-3835	6965.101	-3767.5	6965.101	-2987.5	6965.101	-3720	6965.101	930
6965.102	-3772.5	6965.102	-3775	6965.102	-2810	6965.102	-3747.5	6965.102	945
6965.103	-3545	6965.103	-3607.5	6965.103	-2662.5	6965.103	-3550	6965.103	977.5
6965.104	-3560	6965.104	-3647.5	6965.104	-2452.5	6965.104	-3497.5	6965.104	1012.5
6965.105	-3475	6965.105	-3567.5	6965.105	-2325	6965.105	-3442.5	6965.105	1030
6965.106	-3480	6965.106	-3630	6965.106	-2512.5	6965.106	-3415	6965.106	1012.5
6965.107	-3372.5	6965.107	-3600	6965.107	-2505	6965.107	-3380	6965.107	1062.5
6965.108	-3387.5	6965.108	-3605	6965.108	-2585	6965.108	-3447.5	6965.108	1082.5
6965.109	-3445	6965.109	-3587.5	6965.109	-2765	6965.109	-3505	6965.109	1077.5
6965.11	-3497.5	6965.11	-3567.5	6965.11	-2927.5	6965.11	-3520	6965.11	1097.5
6965.111	-3575	6965.111	-3517.5	6965.111	-3177.5	6965.111	-3570	6965.111	1112.5
6965.112	-3612.5	6965.112	-3550	6965.112	-3120	6965.112	-3620	6965.112	1117.5
6965.113	-3632.5	6965.113	-3560	6965.113	-3377.5	6965.113	-3720	6965.113	1152.5
6965.114	-3752.5	6965.114	-3540	6965.114	-3247.5	6965.114	-3755	6965.114	1172.5
6965.115	-3657.5	6965.115	-3490	6965.115	-3350	6965.115	-3685	6965.115	1187.5
6965.116	-3667.5	6965.116	-3472.5	6965.116	-3250	6965.116	-3670	6965.116	1197.5
6965.117	-3570	6965.117	-3462.5	6965.117	-3140	6965.117	-3612.5	6965.117	1200
6965.118	-3500	6965.118	-3342.5	6965.118	-2980	6965.118	-3510	6965.118	1230
6965.119	-3365	6965.119	-3267.5	6965.119	-2790	6965.119	-3382.5	6965.119	1217.5
6965.12	-3235	6965.12	-3145	6965.12	-2502.5	6965.12	-3222.5	6965.12	1245
6965.121	-3070	6965.121	-3097.5	6965.121	-2305	6965.121	-3070	6965.121	1235
6965.122	-2920	6965.122	-3057.5	6965.122	-2235	6965.122	-2980	6965.122	1250
6965.123	-2842.5	6965.123	-2945	6965.123	-1835	6965.123	-2855	6965.123	1290
6965.124	-2680	6965.124	-2915	6965.124	-1835	6965.124	-2717.5	6965.124	1300
6965.125	-2567.5	6965.125	-2850	6965.125	-1830	6965.125	-2667.5	6965.125	1327.5
6965.126	-2427.5	6965.126	-2845	6965.126	-1677.5	6965.126	-2572.5	6965.126	1352.5
6965.127	-2467.5	6965.127	-2767.5	6965.127	-1712.5	6965.127	-2655	6965.127	1347.5
6965.128	-2552.5	6965.128	-2740	6965.128	-1920	6965.128	-2680	6965.128	1357.5
6965.129	-2505	6965.129	-2700	6965.129	-1962.5	6965.129	-2745	6965.129	1382.5
6965.13	-2585	6965.13	-2717.5	6965.13	-2232.5	6965.13	-2787.5	6965.13	1392.5
6965.131	-2667.5	6965.131	-2720	6965.131	-2330	6965.131	-2925	6965.131	1407.5
6965.132	-2727.5	6965.132	-2680	6965.132	-2480	6965.132	-2890	6965.132	1410
6965.133	-2852.5	6965.133	-2662.5	6965.133	-2622.5	6965.133	-2905	6965.133	1415
6965.134	-2960	6965.134	-2727.5	6965.134	-2692.5	6965.134	-2940	6965.134	1422.5
6965.135	-2932.5	6965.135	-2772.5	6965.135	-2677.5	6965.135	-2982.5	6965.135	1425
6965.136	-3232.5	6965.136	-2980	6965.136	-2797.5	6965.136	-3187.5	6965.136	1362.5
6965.137	-3432.5	6965.137	-3237.5	6965.137	-2745	6965.137	-3350	6965.137	1305
6965.138	-2165	6965.138	-1970	6965.138	-1642.5	6965.138	-1852.5	6965.138	1647.5
6965.139	-342.5	6965.139	-227.5	6965.139	245	6965.139	-65	6965.139	2035
6965.14	3090	6965.14	2832.5	6965.14	3592.5	6965.14	2895	6965.14	2645
6965.141	6595	6965.141	5620	6965.141	6897.5	6965.141	5557.5	6965.141	3102.5
6965.142	12607.5	6965.142	11230	6965.142	12395	6965.142	11047.5	6965.142	4410
6965.143	18587.5	6965.143	17530	6965.143	17782.5	6965.143	17525	6965.143	6240
6965.144	27735	6965.144	28400	6965.144	24712.5	6965.144	28567.5	6965.144	9645
6965.145	35527.5	6965.145	39487.5	6965.145	30205	6965.145	40152.5	6965.145	13342.5
6965.146	41742.5	6965.146	49340	6965.146	33690	6965.146	49322.5	6965.146	16130
6965.147	49185	6965.147	60582.5	6965.147	37667.5	6965.147	59617.5	6965.147	18707.5
6965.148	59375	6965.148	73250	6965.148	44125	6965.148	71200	6965.148	20945
6965.149	60040	6965.149	75437.5	6965.149	29130	6965.149	76240	6965.149	21957.5
6965.15	49865	6965.15	71617.5	6965.15	9667.5	6965.15	67632.5	6965.15	23487.5
6965.151	12720	6965.151	31020	6965.151	7057.5	6965.151	12427.5	6965.151	3195
6965.152	8425	6965.152	-1472.5	6965.152	8302.5	6965.152	7402.5	6965.152	475
6965.153	8450	6965.153	4050	6965.153	8137.5	6965.153	10222.5	6965.153	2935
6965.154	8152.5	6965.154	6212.5	6965.154	8122.5	6965.154	11065	6965.154	3795
6965.155	8485	6965.155	7607.5	6965.155	8582.5	6965.155	11862.5	6965.155	4257.5
6965.156	7695	6965.156	7192.5	6965.156	8727.5	6965.156	11220	6965.156	4227.5
6965.157	6730	6965.157	6307.5	6965.157	8145	6965.157	10340	6965.157	4110
6965.158	6805	6965.158	6757.5	6965.158	8350	6965.158	10480	6965.158	4290
6965.159	7207.5	6965.159	7415	6965.159	8692.5	6965.159	10897.5	6965.159	4497.5
6965.16	7867.5	6965.16	8155	6965.16	9312.5	6965.16	11425	6965.16	4690
6965.161	8245	6965.161	8467.5	6965.161	9557.5	6965.161	11690	6965.161	4797.5
6965.162	9220	6965.162	9627.5	6965.162	10140	6965.162	12667.5	6965.162	5185
6965.163	10592.5	6965.163	11122.5	6965.163	11002.5	6965.163	14082.5	6965.163	5635
6965.164	12050	6965.164	12897.5	6965.164	11722.5	6965.164	15512.5	6965.164	6112.5
6965.165	13565	6965.165	14720	6965.165	12445	6965.165	17105	6965.165	6580
6965.166	15025	6965.166	16507.5	6965.166	13075	6965.166	18620	6965.166	7037.5
6965.167	16390	6965.167	18160	6965.167	13715	6965.167	19907.5	6965.167	7382.5
