H2(X)	H2(Y)	H3(X)	H3(Y)	H4(X)	H4(Y)	J3(X)	J3(Y)
6981.344	-1787.5	6981.344	-3822.5	6981.344	-2072.5	6981.344	-1847.5
6981.345	-1875	6981.345	-3840	6981.345	-2092.5	6981.345	-1832.5
6981.346	-1710	6981.346	-3742.5	6981.346	-2045	6981.346	-1792.5
6981.347	-1665	6981.347	-3657.5	6981.347	-2005	6981.347	-1730
6981.348	-1547.5	6981.348	-3482.5	6981.348	-1937.5	6981.348	-1717.5
6981.349	-1400	6981.349	-3412.5	6981.349	-1912.5	6981.349	-1682.5
6981.35	-1382.5	6981.35	-3332.5	6981.35	-1872.5	6981.35	-1585
6981.351	-1265	6981.351	-3235	6981.351	-1857.5	6981.351	-1582.5
6981.352	-1110	6981.352	-3115	6981.352	-1822.5	6981.352	-1530
6981.353	-1112.5	6981.353	-3085	6981.353	-1840	6981.353	-1557.5
6981.354	-1110	6981.354	-3047.5	6981.354	-1845	6981.354	-1545
6981.355	-1107.5	6981.355	-3045	6981.355	-1852.5	6981.355	-1502.5
6981.356	-1182.5	6981.356	-3102.5	6981.356	-1872.5	6981.356	-1660
6981.357	-1357.5	6981.357	-3115	6981.357	-1905	6981.357	-1672.5
6981.358	-1402.5	6981.358	-3127.5	6981.358	-1915	6981.358	-1680
6981.359	-1567.5	6981.359	-3285	6981.359	-1965	6981.359	-1767.5
6981.36	-1645	6981.36	-3375	6981.36	-1960	6981.36	-1840
6981.361	-1745	6981.361	-3435	6981.361	-1997.5	6981.361	-1940
6981.362	-1780	6981.362	-3455	6981.362	-1942.5	6981.362	-1997.5
6981.363	-1850	6981.363	-3472.5	6981.363	-1940	6981.363	-1975
6981.364	-1835	6981.364	-3537.5	6981.364	-2002.5	6981.364	-2022.5
6981.365	-1825	6981.365	-3467.5	6981.365	-1940	6981.365	-2007.5
6981.366	-1730	6981.366	-3375	6981.366	-1922.5	6981.366	-1977.5
6981.367	-1650	6981.367	-3270	6981.367	-1885	6981.367	-1900
6981.368	-1517.5	6981.368	-3152.5	6981.368	-1860	6981.368	-1860
6981.369	-1295	6981.369	-3105	6981.369	-1812.5	6981.369	-1775
6981.37	-1285	6981.37	-2987.5	6981.37	-1802.5	6981.37	-1752.5
6981.371	-1142.5	6981.371	-2907.5	6981.371	-1775	6981.371	-1677.5
6981.372	-1120	6981.372	-2777.5	6981.372	-1785	6981.372	-1645
6981.373	-1122.5	6981.373	-2747.5	6981.373	-1770	6981.373	-1615
6981.374	-1130	6981.374	-2620	6981.374	-1705	6981.374	-1552.5
6981.375	-1122.5	6981.375	-2650	6981.375	-1747.5	6981.375	-1555
6981.376	-1140	6981.376	-2762.5	6981.376	-1772.5	6981.376	-1642.5
6981.377	-1292.5	6981.377	-2815	6981.377	-1800	6981.377	-1672.5
6981.378	-1367.5	6981.378	-2820	6981.378	-1837.5	6981.378	-1650
6981.379	-1565	6981.379	-2960	6981.379	-1862.5	6981.379	-1817.5
6981.38	-1632.5	6981.38	-2937.5	6981.38	-1800	6981.38	-1770
6981.381	-1730	6981.381	-3080	6981.381	-1882.5	6981.381	-1870
6981.382	-1802.5	6981.382	-3105	6981.382	-1930	6981.382	-1917.5
6981.383	-1735	6981.383	-3117.5	6981.383	-1882.5	6981.383	-1897.5
6981.384	-1807.5	6981.384	-3070	6981.384	-1845	6981.384	-1897.5
6981.385	-1770	6981.385	-3087.5	6981.385	-1807.5	6981.385	-1885
6981.386	-1670	6981.386	-3022.5	6981.386	-1757.5	6981.386	-1842.5
6981.387	-1530	6981.387	-2940	6981.387	-1802.5	6981.387	-1840
6981.388	-1420	6981.388	-2862.5	6981.388	-1720	6981.388	-1717.5
6981.389	-1347.5	6981.389	-2722.5	6981.389	-1762.5	6981.389	-1652.5
6981.39	-1260	6981.39	-2655	6981.39	-1720	6981.39	-1565
6981.391	-1120	6981.391	-2565	6981.391	-1680	6981.391	-1520
6981.392	-1055	6981.392	-2472.5	6981.392	-1680	6981.392	-1492.5
6981.393	-1035	6981.393	-2432.5	6981.393	-1637.5	6981.393	-1490
6981.394	-955	6981.394	-2355	6981.394	-1620	6981.394	-1442.5
6981.395	-1042.5	6981.395	-2305	6981.395	-1647.5	6981.395	-1470
6981.396	-1092.5	6981.396	-2390	6981.396	-1670	6981.396	-1492.5
6981.397	-1187.5	6981.397	-2380	6981.397	-1707.5	6981.397	-1525
6981.398	-1307.5	6981.398	-2442.5	6981.398	-1697.5	6981.398	-1587.5
6981.399	-1435	6981.399	-2612.5	6981.399	-1732.5	6981.399	-1602.5
6981.4	-1462.5	6981.4	-2612.5	6981.4	-1715	6981.4	-1605
6981.401	-1567.5	6981.401	-2740	6981.401	-1735	6981.401	-1700
6981.402	-1592.5	6981.402	-2842.5	6981.402	-1737.5	6981.402	-1735
6981.403	-1697.5	6981.403	-2800	6981.403	-1772.5	6981.403	-1732.5
6981.404	-1617.5	6981.404	-2802.5	6981.404	-1752.5	6981.404	-1762.5
6981.405	-1667.5	6981.405	-2777.5	6981.405	-1752.5	6981.405	-1750
6981.406	-1432.5	6981.406	-2620	6981.406	-1687.5	6981.406	-1655
6981.407	-1370	6981.407	-2540	6981.407	-1685	6981.407	-1575
6981.408	-1295	6981.408	-2455	6981.408	-1625	6981.408	-1532.5
6981.409	-1132.5	6981.409	-2382.5	6981.409	-1605	6981.409	-1422.5
6981.41	-1060	6981.41	-2217.5	6981.41	-1585	6981.41	-1385
6981.411	-980	6981.411	-2087.5	6981.411	-1570	6981.411	-1315
6981.412	-905	6981.412	-2007.5	6981.412	-1517.5	6981.412	-1277.5
6981.413	-905	6981.413	-1980	6981.413	-1557.5	6981.413	-1290
6981.414	-842.5	6981.414	-1927.5	6981.414	-1512.5	6981.414	-1237.5
6981.415	-912.5	6981.415	-1945	6981.415	-1532.5	6981.415	-1272.5
6981.416	-1050	6981.416	-1980	6981.416	-1532.5	6981.416	-1360
6981.417	-1032.5	6981.417	-2055	6981.417	-1530	6981.417	-1362.5
6981.418	-1095	6981.418	-2055	6981.418	-1555	6981.418	-1380
6981.419	-1240	6981.419	-2122.5	6981.419	-1552.5	6981.419	-1405
6981.42	-1315	6981.42	-2212.5	6981.42	-1592.5	6981.42	-1437.5
6981.421	-1407.5	6981.421	-2285	6981.421	-1590	6981.421	-1522.5
6981.422	-1432.5	6981.422	-2317.5	6981.422	-1615	6981.422	-1560
6981.423	-1450	6981.423	-2327.5	6981.423	-1567.5	6981.423	-1565
6981.424	-1455	6981.424	-2270	6981.424	-1575	6981.424	-1480
6981.425	-1477.5	6981.425	-2277.5	6981.425	-1597.5	6981.425	-1442.5
6981.426	-1337.5	6981.426	-2125	6981.426	-1505	6981.426	-1405
6981.427	-1212.5	6981.427	-2085	6981.427	-1490	6981.427	-1387.5
6981.428	-1187.5	6981.428	-2030	6981.428	-1452.5	6981.428	-1365
6981.429	-1022.5	6981.429	-1870	6981.429	-1432.5	6981.429	-1275
6981.43	-942.5	6981.43	-1812.5	6981.43	-1392.5	6981.43	-1300
6981.431	-845	6981.431	-1720	6981.431	-1367.5	6981.431	-1190
6981.432	-770	6981.432	-1600	6981.432	-1370	6981.432	-1067.5
6981.433	-782.5	6981.433	-1577.5	6981.433	-1315	6981.433	-1097.5
6981.434	-685	6981.434	-1465	6981.434	-1290	6981.434	-1070
6981.435	-765	6981.435	-1450	6981.435	-1282.5	6981.435	-1097.5
6981.436	-835	6981.436	-1525	6981.436	-1325	6981.436	-1152.5
6981.437	-850	6981.437	-1580	6981.437	-1370	6981.437	-1185
6981.438	-917.5	6981.438	-1632.5	6981.438	-1392.5	6981.438	-1137.5
6981.439	-977.5	6981.439	-1735	6981.439	-1380	6981.439	-1162.5
6981.44	-1047.5	6981.44	-1795	6981.44	-1355	6981.44	-1260
6981.441	-1162.5	6981.441	-1860	6981.441	-1392.5	6981.441	-1335
6981.442	-1220	6981.442	-1892.5	6981.442	-1397.5	6981.442	-1295
6981.443	-1202.5	6981.443	-1862.5	6981.443	-1407.5	6981.443	-1325
6981.444	-1260	6981.444	-1882.5	6981.444	-1352.5	6981.444	-1355
6981.445	-1200	6981.445	-1892.5	6981.445	-1360	6981.445	-1307.5
6981.446	-1022.5	6981.446	-1817.5	6981.446	-1280	6981.446	-1285
6981.447	-940	6981.447	-1715	6981.447	-1225	6981.447	-1232.5
6981.448	-797.5	6981.448	-1597.5	6981.448	-1237.5	6981.448	-1102.5
6981.449	-705	6981.449	-1422.5	6981.449	-1150	6981.449	-1025
6981.45	-572.5	6981.45	-1340	6981.45	-1160	6981.45	-1002.5
6981.451	-482.5	6981.451	-1177.5	6981.451	-1100	6981.451	-887.5
6981.452	-420	6981.452	-1102.5	6981.452	-1050	6981.452	-837.5
6981.453	-437.5	6981.453	-1067.5	6981.453	-1052.5	6981.453	-862.5
6981.454	-390	6981.454	-930	6981.454	-1052.5	6981.454	-785
6981.455	-372.5	6981.455	-957.5	6981.455	-1017.5	6981.455	-772.5
6981.456	-462.5	6981.456	-1042.5	6981.456	-1082.5	6981.456	-842.5
6981.457	-500	6981.457	-1085	6981.457	-1092.5	6981.457	-907.5
6981.458	-545	6981.458	-1107.5	6981.458	-1067.5	6981.458	-920
6981.459	-710	6981.459	-1257.5	6981.459	-1107.5	6981.459	-1007.5
6981.46	-795	6981.46	-1367.5	6981.46	-1145	6981.46	-1005
6981.461	-815	6981.461	-1352.5	6981.461	-1122.5	6981.461	-972.5
6981.462	-847.5	6981.462	-1437.5	6981.462	-1120	6981.462	-1060
6981.463	-970	6981.463	-1480	6981.463	-1170	6981.463	-1037.5
6981.464	-935	6981.464	-1520	6981.464	-1120	6981.464	-1035
6981.465	-855	6981.465	-1472.5	6981.465	-1065	6981.465	-990
6981.466	-722.5	6981.466	-1395	6981.466	-1072.5	6981.466	-970
6981.467	-665	6981.467	-1232.5	6981.467	-1037.5	6981.467	-952.5
6981.468	-550	6981.468	-1132.5	6981.468	-970	6981.468	-847.5
6981.469	-462.5	6981.469	-952.5	6981.469	-957.5	6981.469	-692.5
6981.47	-385	6981.47	-952.5	6981.47	-962.5	6981.47	-720
6981.471	-270	6981.471	-857.5	6981.471	-885	6981.471	-672.5
6981.472	-212.5	6981.472	-757.5	6981.472	-885	6981.472	-600
6981.473	-200	6981.473	-820	6981.473	-865	6981.473	-607.5
6981.474	-160	6981.474	-720	6981.474	-870	6981.474	-500
6981.475	-177.5	6981.475	-732.5	6981.475	-885	6981.475	-525
6981.476	-287.5	6981.476	-782.5	6981.476	-875	6981.476	-585
6981.477	-385	6981.477	-760	6981.477	-867.5	6981.477	-567.5
6981.478	-415	6981.478	-902.5	6981.478	-867.5	6981.478	-660
6981.479	-562.5	6981.479	-982.5	6981.479	-920	6981.479	-697.5
6981.48	-580	6981.48	-1030	6981.48	-915	6981.48	-745
6981.481	-700	6981.481	-1080	6981.481	-950	6981.481	-775
6981.482	-767.5	6981.482	-1167.5	6981.482	-947.5	6981.482	-807.5
6981.483	-755	6981.483	-1187.5	6981.483	-975	6981.483	-902.5
6981.484	-750	6981.484	-1202.5	6981.484	-907.5	6981.484	-835
6981.485	-707.5	6981.485	-1152.5	6981.485	-960	6981.485	-810
6981.486	-590	6981.486	-1087.5	6981.486	-847.5	6981.486	-787.5
6981.487	-432.5	6981.487	-980	6981.487	-847.5	6981.487	-750
6981.488	-447.5	6981.488	-875	6981.488	-780	6981.488	-690
6981.489	-262.5	6981.489	-752.5	6981.489	-715	6981.489	-625
6981.49	-227.5	6981.49	-647.5	6981.49	-760	6981.49	-532.5
6981.491	-142.5	6981.491	-590	6981.491	-690	6981.491	-482.5
6981.492	10	6981.492	-427.5	6981.492	-635	6981.492	-427.5
6981.493	0	6981.493	-452.5	6981.493	-680	6981.493	-390
6981.494	47.5	6981.494	-390	6981.494	-650	6981.494	-365
6981.495	52.5	6981.495	-372.5	6981.495	-677.5	6981.495	-405
6981.496	-80	6981.496	-432.5	6981.496	-697.5	6981.496	-435
6981.497	-152.5	6981.497	-500	6981.497	-695	6981.497	-485
6981.498	-240	6981.498	-547.5	6981.498	-740	6981.498	-510
6981.499	-355	6981.499	-645	6981.499	-715	6981.499	-577.5
6981.5	-447.5	6981.5	-830	6981.5	-785	6981.5	-580
6981.501	-482.5	6981.501	-845	6981.501	-817.5	6981.501	-660
6981.502	-577.5	6981.502	-915	6981.502	-810	6981.502	-692.5
6981.503	-547.5	6981.503	-922.5	6981.503	-822.5	6981.503	-682.5
6981.504	-640	6981.504	-1015	6981.504	-840	6981.504	-720
6981.505	-532.5	6981.505	-962.5	6981.505	-820	6981.505	-770
6981.506	-467.5	6981.506	-812.5	6981.506	-750	6981.506	-660
6981.507	-420	6981.507	-752.5	6981.507	-740	6981.507	-630
6981.508	-265	6981.508	-662.5	6981.508	-675	6981.508	-565
6981.509	-185	6981.509	-540	6981.509	-652.5	6981.509	-442.5
6981.51	-40	6981.51	-445	6981.51	-597.5	6981.51	-392.5
6981.511	72.5	6981.511	-402.5	6981.511	-547.5	6981.511	-285
6981.512	175	6981.512	-295	6981.512	-505	6981.512	-235
6981.513	127.5	6981.513	-262.5	6981.513	-517.5	6981.513	-250
6981.514	215	6981.514	-145	6981.514	-520	6981.514	-167.5
6981.515	240	6981.515	-185	6981.515	-487.5	6981.515	-227.5
6981.516	167.5	6981.516	-287.5	6981.516	-587.5	6981.516	-245
6981.517	95	6981.517	-317.5	6981.517	-582.5	6981.517	-230
6981.518	-7.5	6981.518	-347.5	6981.518	-630	6981.518	-312.5
6981.519	-87.5	6981.519	-575	6981.519	-630	6981.519	-380
6981.52	-202.5	6981.52	-582.5	6981.52	-637.5	6981.52	-435
6981.521	-377.5	6981.521	-627.5	6981.521	-662.5	6981.521	-485
6981.522	-385	6981.522	-717.5	6981.522	-690	6981.522	-497.5
6981.523	-387.5	6981.523	-720	6981.523	-652.5	6981.523	-430
6981.524	-492.5	6981.524	-770	6981.524	-687.5	6981.524	-497.5
6981.525	-392.5	6981.525	-707.5	6981.525	-665	6981.525	-517.5
6981.526	-322.5	6981.526	-635	6981.526	-597.5	6981.526	-427.5
6981.527	-195	6981.527	-572.5	6981.527	-570	6981.527	-395
6981.528	-90	6981.528	-455	6981.528	-495	6981.528	-347.5
6981.529	95	6981.529	-327.5	6981.529	-512.5	6981.529	-300
6981.53	122.5	6981.53	-260	6981.53	-530	6981.53	-187.5
6981.531	242.5	6981.531	-165	6981.531	-500	6981.531	-130
6981.532	252.5	6981.532	-120	6981.532	-477.5	6981.532	-112.5
6981.533	290	6981.533	-92.5	6981.533	-485	6981.533	-95
6981.534	402.5	6981.534	-17.5	6981.534	-422.5	6981.534	-15
6981.535	452.5	6981.535	30	6981.535	-385	6981.535	-35
6981.536	282.5	6981.536	-120	6981.536	-487.5	6981.536	-90
6981.537	205	6981.537	-70	6981.537	-522.5	6981.537	-102.5
6981.538	77.5	6981.538	-215	6981.538	-582.5	6981.538	-205
6981.539	-152.5	6981.539	-395	6981.539	-637.5	6981.539	-347.5
6981.54	-185	6981.54	-450	6981.54	-642.5	6981.54	-357.5
6981.541	-245	6981.541	-552.5	6981.541	-642.5	6981.541	-375
6981.542	-435	6981.542	-677.5	6981.542	-677.5	6981.542	-487.5
6981.543	-407.5	6981.543	-685	6981.543	-695	6981.543	-580
6981.544	-722.5	6981.544	-932.5	6981.544	-937.5	6981.544	-810
6981.545	-940	6981.545	-1197.5	6981.545	-1305	6981.545	-1042.5
6981.546	-1040	6981.546	-1300	6981.546	-1355	6981.546	-1097.5
6981.547	-1427.5	6981.547	-1775	6981.547	-2002.5	6981.547	-1680
6981.548	-1922.5	6981.548	-2275	6981.548	-2517.5	6981.548	-2242.5
6981.549	-1815	6981.549	-2190	6981.549	-2595	6981.549	-2260
6981.55	-1615	6981.55	-2020	6981.55	-2397.5	6981.55	-2027.5
6981.551	-1755	6981.551	-2102.5	6981.551	-2592.5	6981.551	-2162.5
6981.552	-1367.5	6981.552	-1565	6981.552	-2115	6981.552	-1695
6981.553	-557.5	6981.553	-835	6981.553	-1392.5	6981.553	-1000
6981.554	-400	6981.554	-597.5	6981.554	-1155	6981.554	-830
6981.555	-567.5	6981.555	-695	6981.555	-1280	6981.555	-907.5
6981.556	-1035	6981.556	-1175	6981.556	-1787.5	6981.556	-1422.5
6981.557	-725	6981.557	-902.5	6981.557	-1420	6981.557	-1127.5
6981.558	-637.5	6981.558	-772.5	6981.558	-1265	6981.558	-1002.5
6981.559	-610	6981.559	-742.5	6981.559	-1160	6981.559	-890
6981.56	-980	6981.56	-1137.5	6981.56	-1482.5	6981.56	-1247.5
6981.561	-1352.5	6981.561	-1482.5	6981.561	-1782.5	6981.561	-1637.5
6981.562	-1572.5	6981.562	-1702.5	6981.562	-1970	6981.562	-1817.5
6981.563	-1402.5	6981.563	-1582.5	6981.563	-1780	6981.563	-1610
6981.564	-1167.5	6981.564	-1277.5	6981.564	-1422.5	6981.564	-1325
6981.565	-862.5	6981.565	-1000	6981.565	-1167.5	6981.565	-950
6981.566	-577.5	6981.566	-797.5	6981.566	-970	6981.566	-805
6981.567	-450	6981.567	-642.5	6981.567	-922.5	6981.567	-695
6981.568	-512.5	6981.568	-772.5	6981.568	-1122.5	6981.568	-872.5
6981.569	-545	6981.569	-792.5	6981.569	-1235	6981.569	-900
6981.57	-520	6981.57	-792.5	6981.57	-1215	6981.57	-937.5
6981.571	-432.5	6981.571	-722.5	6981.571	-1257.5	6981.571	-900
6981.572	-400	6981.572	-697.5	6981.572	-1315	6981.572	-932.5
6981.573	-502.5	6981.573	-725	6981.573	-1365	6981.573	-960
6981.574	-415	6981.574	-685	6981.574	-1357.5	6981.574	-925
6981.575	-437.5	6981.575	-682.5	6981.575	-1420	6981.575	-1007.5
6981.576	-610	6981.576	-737.5	6981.576	-1450	6981.576	-1055
6981.577	-705	6981.577	-820	6981.577	-1450	6981.577	-1140
6981.578	-727.5	6981.578	-907.5	6981.578	-1505	6981.578	-1215
6981.579	-962.5	6981.579	-1105	6981.579	-1522.5	6981.579	-1280
6981.58	-1067.5	6981.58	-1092.5	6981.58	-1520	6981.58	-1295
6981.581	-1150	6981.581	-1175	6981.581	-1565	6981.581	-1272.5
6981.582	-1165	6981.582	-1225	6981.582	-1577.5	6981.582	-1380
6981.583	-1172.5	6981.583	-1197.5	6981.583	-1502.5	6981.583	-1332.5
6981.584	-1270	6981.584	-1260	6981.584	-1490	6981.584	-1350
6981.585	-1187.5	6981.585	-1217.5	6981.585	-1490	6981.585	-1277.5
6981.586	-945	6981.586	-1180	6981.586	-1437.5	6981.586	-1265
6981.587	-920	6981.587	-1050	6981.587	-1382.5	6981.587	-1255
6981.588	-765	6981.588	-1005	6981.588	-1385	6981.588	-1122.5
6981.589	-637.5	6981.589	-820	6981.589	-1245	6981.589	-1037.5
6981.59	-547.5	6981.59	-672.5	6981.59	-1180	6981.59	-917.5
6981.591	-445	6981.591	-597.5	6981.591	-1175	6981.591	-800
6981.592	-352.5	6981.592	-562.5	6981.592	-1132.5	6981.592	-750
6981.593	-222.5	6981.593	-512.5	6981.593	-1102.5	6981.593	-747.5
6981.594	-300	6981.594	-460	6981.594	-1122.5	6981.594	-650
6981.595	-287.5	6981.595	-435	6981.595	-1087.5	6981.595	-705
6981.596	-310	6981.596	-435	6981.596	-1090	6981.596	-667.5
6981.597	-445	6981.597	-405	6981.597	-1082.5	6981.597	-682.5
6981.598	-462.5	6981.598	-442.5	6981.598	-1085	6981.598	-680
6981.599	-615	6981.599	-522.5	6981.599	-1065	6981.599	-707.5
6981.6	-595	6981.6	-645	6981.6	-1035	6981.6	-790
6981.601	-720	6981.601	-640	6981.601	-1015	6981.601	-750
6981.602	-817.5	6981.602	-697.5	6981.602	-1052.5	6981.602	-780
6981.603	-752.5	6981.603	-665	6981.603	-1010	6981.603	-785
6981.604	-712.5	6981.604	-697.5	6981.604	-992.5	6981.604	-752.5
6981.605	-672.5	6981.605	-600	6981.605	-912.5	6981.605	-720
6981.606	-490	6981.606	-537.5	6981.606	-907.5	6981.606	-655
6981.607	-310	6981.607	-387.5	6981.607	-782.5	6981.607	-530
6981.608	-172.5	6981.608	-275	6981.608	-760	6981.608	-447.5
6981.609	17.5	6981.609	-132.5	6981.609	-722.5	6981.609	-370
6981.61	10	6981.61	-35	6981.61	-625	6981.61	-282.5
6981.611	220	6981.611	127.5	6981.611	-477.5	6981.611	-135
6981.612	195	6981.612	77.5	6981.612	-597.5	6981.612	-155
6981.613	197.5	6981.613	240	6981.613	-555	6981.613	7.5
6981.614	1125	6981.614	1035	6981.614	130	6981.614	717.5
6981.615	2360	6981.615	2042.5	6981.615	705	6981.615	1420
6981.616	4695	6981.616	3882.5	6981.616	2095	6981.616	3062.5
6981.617	6752.5	6981.617	5022.5	6981.617	2692.5	6981.617	3697.5
6981.618	10162.5	6981.618	8455	6981.618	6427.5	6981.618	6770
6981.619	13262.5	6981.619	13062.5	6981.619	12815	6981.619	10545
6981.62	17047.5	6981.62	18430	6981.62	21157.5	6981.62	14882.5
6981.621	19327.5	6981.621	21827.5	6981.621	27875	6981.621	17447.5
6981.622	23087.5	6981.622	27672.5	6981.622	34172.5	6981.622	20245
6981.623	30412.5	6981.623	37365	6981.623	40925	6981.623	25895
6981.624	21727.5	6981.624	35485	6981.624	46237.5	6981.624	23030
6981.625	-6527.5	6981.625	-9140	6981.625	-11107.5	6981.625	790
6981.626	-4197.5	6981.626	-5450	6981.626	-1817.5	6981.626	-6015
6981.627	-1215	6981.627	-2475	6981.627	722.5	6981.627	-3292.5
6981.628	407.5	6981.628	-580	6981.628	1100	6981.628	-605
6981.629	1235	6981.629	615	6981.629	1972.5	6981.629	785
6981.63	2017.5	6981.63	1392.5	6981.63	2697.5	6981.63	1702.5
6981.631	2877.5	6981.631	2222.5	6981.631	3695	6981.631	2665
6981.632	2557.5	6981.632	1850	6981.632	3360	6981.632	2400
6981.633	1777.5	6981.633	1042.5	6981.633	2615	6981.633	1700
6981.634	1407.5	6981.634	887.5	6981.634	2590	6981.634	1492.5
6981.635	1257.5	6981.635	790	6981.635	2767.5	6981.635	1412.5
6981.636	847.5	6981.636	430	6981.636	2517.5	6981.636	1012.5
6981.637	380	6981.637	-2.5	6981.637	2462.5	6981.637	670
6981.638	405	6981.638	67.5	6981.638	2807.5	6981.638	770
6981.639	547.5	6981.639	317.5	6981.639	3375	6981.639	940
6981.64	642.5	6981.64	622.5	6981.64	3947.5	6981.64	1190
6981.641	985	6981.641	1020	6981.641	4490	6981.641	1447.5
6981.642	1392.5	6981.642	1535	6981.642	5175	6981.642	1750
6981.643	1692.5	6981.643	2202.5	6981.643	5787.5	6981.643	2197.5
6981.644	2232.5	6981.644	2847.5	6981.644	6290	6981.644	2712.5
6981.645	2660	6981.645	3545	6981.645	6745	6981.645	3060
6981.646	3327.5	6981.646	4200	6981.646	7205	6981.646	3587.5
6981.647	3850	6981.647	4875	6981.647	7435	6981.647	4060
6981.648	4337.5	6981.648	5387.5	6981.648	7675	6981.648	4457.5
6981.649	4825	6981.649	5922.5	6981.649	7810	6981.649	4922.5
6981.65	5095	6981.65	6317.5	6981.65	7835	6981.65	5130
6981.651	5492.5	6981.651	6585	6981.651	7887.5	6981.651	5455
6981.652	5652.5	6981.652	6800	6981.652	7827.5	6981.652	5645
6981.653	5680	6981.653	6857.5	6981.653	7677.5	6981.653	5702.5
6981.654	5752.5	6981.654	6907.5	6981.654	7520	6981.654	5835
6981.655	5620	6981.655	6837.5	6981.655	7342.5	6981.655	5852.5
6981.656	5447.5	6981.656	6680	6981.656	7060	6981.656	5757.5
6981.657	5322.5	6981.657	6410	6981.657	6865	6981.657	5675
6981.658	5065	6981.658	6205	6981.658	6567.5	6981.658	5525
6981.659	4792.5	6981.659	5877.5	6981.659	6270	6981.659	5385
6981.66	4497.5	6981.66	5597.5	6981.66	6030	6981.66	5185
6981.661	4357.5	6981.661	5320	6981.661	5745	6981.661	5057.5
6981.662	4037.5	6981.662	5000	6981.662	5445	6981.662	4810
6981.663	3797.5	6981.663	4772.5	6981.663	5202.5	6981.663	4672.5
6981.664	3532.5	6981.664	4562.5	6981.664	4987.5	6981.664	4457.5
6981.665	3420	6981.665	4342.5	6981.665	4782.5	6981.665	4272.5
6981.666	3320	6981.666	4255	6981.666	4615	6981.666	4242.5
6981.667	3247.5	6981.667	4112.5	6981.667	4387.5	6981.667	4052.5
6981.668	3207.5	6981.668	4085	6981.668	4205	6981.668	3967.5
6981.669	3110	6981.669	4020	6981.669	4107.5	6981.669	3847.5
6981.67	3025	6981.67	3890	6981.67	3932.5	6981.67	3690
6981.671	2922.5	6981.671	3820	6981.671	3755	6981.671	3575
6981.672	2952.5	6981.672	3760	6981.672	3565	6981.672	3515
6981.673	2887.5	6981.673	3642.5	6981.673	3480	6981.673	3357.5
6981.674	2765	6981.674	3545	6981.674	3345	6981.674	3275
6981.675	2590	6981.675	3410	6981.675	3195	6981.675	3127.5
6981.676	2395	6981.676	3235	6981.676	3020	6981.676	2982.5
6981.677	2202.5	6981.677	3037.5	6981.677	2840	6981.677	2865
6981.678	2112.5	6981.678	2912.5	6981.678	2710	6981.678	2725
6981.679	1765	6981.679	2612.5	6981.679	2562.5	6981.679	2542.5
6981.68	1680	6981.68	2492.5	6981.68	2420	6981.68	2467.5
6981.681	1445	6981.681	2297.5	6981.681	2240	6981.681	2385
6981.682	1267.5	6981.682	2110	6981.682	2167.5	6981.682	2255
6981.683	1220	6981.683	2007.5	6981.683	1995	6981.683	2120
6981.684	1150	6981.684	1835	6981.684	1887.5	6981.684	2030
6981.685	1057.5	6981.685	1730	6981.685	1782.5	6981.685	2037.5
6981.686	1127.5	6981.686	1720	6981.686	1675	6981.686	1922.5
6981.687	1110	6981.687	1697.5	6981.687	1627.5	6981.687	2035
6981.688	1135	6981.688	1620	6981.688	1522.5	6981.688	1965
6981.689	1290	6981.689	1590	6981.689	1445	6981.689	1970
6981.69	1255	6981.69	1580	6981.69	1357.5	6981.69	1992.5
6981.691	1257.5	6981.691	1617.5	6981.691	1347.5	6981.691	1925
6981.692	1330	6981.692	1537.5	6981.692	1177.5	6981.692	1947.5
6981.693	1197.5	6981.693	1385	6981.693	1117.5	6981.693	1917.5
6981.694	1227.5	6981.694	1357.5	6981.694	1017.5	6981.694	1847.5
6981.695	1072.5	6981.695	1165	6981.695	882.5	6981.695	1820
6981.696	927.5	6981.696	985	6981.696	720	6981.696	1685
6981.697	770	6981.697	902.5	6981.697	560	6981.697	1552.5
6981.698	617.5	6981.698	667.5	6981.698	470	6981.698	1500
6981.699	425	6981.699	367.5	6981.699	252.5	6981.699	1360
6981.7	222.5	6981.7	147.5	6981.7	95	6981.7	1220
6981.701	70	6981.701	-17.5	6981.701	22.5	6981.701	1102.5
6981.702	-60	6981.702	-260	6981.702	-60	6981.702	1010
6981.703	-92.5	6981.703	-410	6981.703	-227.5	6981.703	990
6981.704	-257.5	6981.704	-590	6981.704	-320	6981.704	907.5
6981.705	-342.5	6981.705	-760	6981.705	-415	6981.705	765
6981.706	-302.5	6981.706	-812.5	6981.706	-585	6981.706	747.5
6981.707	-305	6981.707	-870	6981.707	-672.5	6981.707	712.5
6981.708	-275	6981.708	-875	6981.708	-740	6981.708	705
6981.709	-172.5	6981.709	-917.5	6981.709	-812.5	6981.709	710
6981.71	-207.5	6981.71	-907.5	6981.71	-915	6981.71	692.5
6981.711	-155	6981.711	-967.5	6981.711	-972.5	6981.711	692.5
6981.712	-202.5	6981.712	-1067.5	6981.712	-1067.5	6981.712	707.5
6981.713	-282.5	6981.713	-1100	6981.713	-1172.5	6981.713	630
6981.714	-227.5	6981.714	-1170	6981.714	-1202.5	6981.714	617.5
6981.715	-390	6981.715	-1387.5	6981.715	-1320	6981.715	510
6981.716	-470	6981.716	-1522.5	6981.716	-1437.5	6981.716	357.5
