E2(X)	E2(Y)	E3(X)	E3(Y)	E4(X)	E4(Y)	F1(X)	F1(Y)	F3(X)	F3(Y)
6971.685	10675	6971.685	12347.5	6971.685	7297.5	6971.685	6185	6971.685	10072.5
6971.686	10415	6971.686	11980	6971.686	7145	6971.686	6037.5	6971.686	9825
6971.687	10100	6971.687	11607.5	6971.687	6847.5	6971.687	5812.5	6971.687	9595
6971.688	9847.5	6971.688	11230	6971.688	6670	6971.688	5497.5	6971.688	9265
6971.689	9532.5	6971.689	10805	6971.689	6462.5	6971.689	5135	6971.689	8980
6971.69	9222.5	6971.69	10410	6971.69	6147.5	6971.69	4980	6971.69	8677.5
6971.691	8807.5	6971.691	9945	6971.691	5760	6971.691	4670	6971.691	8302.5
6971.692	8407.5	6971.692	9462.5	6971.692	5462.5	6971.692	4440	6971.692	7925
6971.693	8000	6971.693	9110	6971.693	5262.5	6971.693	4175	6971.693	7612.5
6971.694	7602.5	6971.694	8707.5	6971.694	4997.5	6971.694	3982.5	6971.694	7265
6971.695	7282.5	6971.695	8242.5	6971.695	4782.5	6971.695	3700	6971.695	6895
6971.696	6897.5	6971.696	7895	6971.696	4512.5	6971.696	3400	6971.696	6555
6971.697	6602.5	6971.697	7485	6971.697	4260	6971.697	3207.5	6971.697	6250
6971.698	6377.5	6971.698	7167.5	6971.698	4077.5	6971.698	3082.5	6971.698	6045
6971.699	6125	6971.699	6750	6971.699	3867.5	6971.699	3017.5	6971.699	5790
6971.7	5817.5	6971.7	6465	6971.7	3697.5	6971.7	2757.5	6971.7	5545
6971.701	5757.5	6971.701	6222.5	6971.701	3587.5	6971.701	2727.5	6971.701	5345
6971.702	5677.5	6971.702	5950	6971.702	3425	6971.702	2720	6971.702	5127.5
6971.703	5457.5	6971.703	5672.5	6971.703	3267.5	6971.703	2520	6971.703	5027.5
6971.704	5422.5	6971.704	5440	6971.704	3120	6971.704	2500	6971.704	4882.5
6971.705	5287.5	6971.705	5212.5	6971.705	2925	6971.705	2445	6971.705	4777.5
6971.706	5155	6971.706	5032.5	6971.706	2862.5	6971.706	2337.5	6971.706	4602.5
6971.707	5095	6971.707	4782.5	6971.707	2677.5	6971.707	2127.5	6971.707	4432.5
6971.708	4835	6971.708	4465	6971.708	2440	6971.708	2067.5	6971.708	4282.5
6971.709	4582.5	6971.709	4192.5	6971.709	2275	6971.709	1792.5	6971.709	4122.5
6971.71	4372.5	6971.71	3910	6971.71	2075	6971.71	1662.5	6971.71	3865
6971.711	4077.5	6971.711	3630	6971.711	1895	6971.711	1507.5	6971.711	3657.5
6971.712	3807.5	6971.712	3272.5	6971.712	1695	6971.712	1275	6971.712	3355
6971.713	3510	6971.713	2960	6971.713	1450	6971.713	1080	6971.713	3055
6971.714	3117.5	6971.714	2640	6971.714	1145	6971.714	860	6971.714	2682.5
6971.715	2837.5	6971.715	2320	6971.715	972.5	6971.715	812.5	6971.715	2387.5
6971.716	2592.5	6971.716	1967.5	6971.716	830	6971.716	507.5	6971.716	2160
6971.717	2240	6971.717	1675	6971.717	587.5	6971.717	332.5	6971.717	1847.5
6971.718	2000	6971.718	1285	6971.718	430	6971.718	215	6971.718	1642.5
6971.719	1672.5	6971.719	1007.5	6971.719	192.5	6971.719	82.5	6971.719	1402.5
6971.72	1502.5	6971.72	792.5	6971.72	22.5	6971.72	82.5	6971.72	1152.5
6971.721	1390	6971.721	575	6971.721	-140	6971.721	-95	6971.721	1067.5
6971.722	1237.5	6971.722	267.5	6971.722	-190	6971.722	-357.5	6971.722	912.5
6971.723	1080	6971.723	-47.5	6971.723	-312.5	6971.723	-340	6971.723	767.5
6971.724	945	6971.724	-230	6971.724	-532.5	6971.724	-427.5	6971.724	630
6971.725	755	6971.725	-495	6971.725	-670	6971.725	-522.5	6971.725	502.5
6971.726	645	6971.726	-687.5	6971.726	-777.5	6971.726	-760	6971.726	372.5
6971.727	485	6971.727	-955	6971.727	-952.5	6971.727	-885	6971.727	217.5
6971.728	307.5	6971.728	-1187.5	6971.728	-1222.5	6971.728	-1027.5	6971.728	50
6971.729	62.5	6971.729	-1490	6971.729	-1322.5	6971.729	-1130	6971.729	-142.5
6971.73	-90	6971.73	-1745	6971.73	-1517.5	6971.73	-1392.5	6971.73	-385
6971.731	-465	6971.731	-2045	6971.731	-1700	6971.731	-1482.5	6971.731	-592.5
6971.732	-755	6971.732	-2340	6971.732	-1862.5	6971.732	-1722.5	6971.732	-895
6971.733	-1032.5	6971.733	-2622.5	6971.733	-2117.5	6971.733	-1937.5	6971.733	-1115
6971.734	-1407.5	6971.734	-2947.5	6971.734	-2262.5	6971.734	-2095	6971.734	-1392.5
6971.735	-1732.5	6971.735	-3200	6971.735	-2455	6971.735	-2127.5	6971.735	-1690
6971.736	-2010	6971.736	-3445	6971.736	-2655	6971.736	-2407.5	6971.736	-1965
6971.737	-2277.5	6971.737	-3705	6971.737	-2770	6971.737	-2575	6971.737	-2225
6971.738	-2470	6971.738	-3965	6971.738	-2905	6971.738	-2722.5	6971.738	-2447.5
6971.739	-2737.5	6971.739	-4172.5	6971.739	-3065	6971.739	-2977.5	6971.739	-2620
6971.74	-2970	6971.74	-4355	6971.74	-3137.5	6971.74	-3047.5	6971.74	-2767.5
6971.741	-2987.5	6971.741	-4552.5	6971.741	-3240	6971.741	-3070	6971.741	-2907.5
6971.742	-3060	6971.742	-4652.5	6971.742	-3290	6971.742	-3107.5	6971.742	-3037.5
6971.743	-3092.5	6971.743	-4800	6971.743	-3407.5	6971.743	-3060	6971.743	-3075
6971.744	-3127.5	6971.744	-4842.5	6971.744	-3400	6971.744	-3137.5	6971.744	-3032.5
6971.745	-3172.5	6971.745	-4960	6971.745	-3542.5	6971.745	-3225	6971.745	-3122.5
6971.746	-3170	6971.746	-5077.5	6971.746	-3475	6971.746	-3237.5	6971.746	-3170
6971.747	-3280	6971.747	-5135	6971.747	-3595	6971.747	-3250	6971.747	-3187.5
6971.748	-3357.5	6971.748	-5250	6971.748	-3662.5	6971.748	-3335	6971.748	-3245
6971.749	-3422.5	6971.749	-5340	6971.749	-3755	6971.749	-3415	6971.749	-3302.5
6971.75	-3545	6971.75	-5497.5	6971.75	-3822.5	6971.75	-3547.5	6971.75	-3487.5
6971.751	-3712.5	6971.751	-5607.5	6971.751	-3910	6971.751	-3637.5	6971.751	-3630
6971.752	-3802.5	6971.752	-5750	6971.752	-4030	6971.752	-3737.5	6971.752	-3757.5
6971.753	-4025	6971.753	-5865	6971.753	-4077.5	6971.753	-3857.5	6971.753	-3905
6971.754	-4242.5	6971.754	-6082.5	6971.754	-4215	6971.754	-3917.5	6971.754	-4107.5
6971.755	-4350	6971.755	-6222.5	6971.755	-4267.5	6971.755	-4050	6971.755	-4225
6971.756	-4487.5	6971.756	-6312.5	6971.756	-4325	6971.756	-4192.5	6971.756	-4435
6971.757	-4630	6971.757	-6397.5	6971.757	-4357.5	6971.757	-4117.5	6971.757	-4567.5
6971.758	-4715	6971.758	-6497.5	6971.758	-4357.5	6971.758	-4165	6971.758	-4635
6971.759	-4787.5	6971.759	-6557.5	6971.759	-4420	6971.759	-4125	6971.759	-4697.5
6971.76	-4832.5	6971.76	-6570	6971.76	-4432.5	6971.76	-4210	6971.76	-4685
6971.761	-4770	6971.761	-6517.5	6971.761	-4332.5	6971.761	-3990	6971.761	-4660
6971.762	-4812.5	6971.762	-6567.5	6971.762	-4390	6971.762	-4050	6971.762	-4632.5
6971.763	-4695	6971.763	-6527.5	6971.763	-4307.5	6971.763	-3847.5	6971.763	-4500
6971.764	-4625	6971.764	-6522.5	6971.764	-4267.5	6971.764	-3782.5	6971.764	-4512.5
6971.765	-4627.5	6971.765	-6550	6971.765	-4275	6971.765	-3690	6971.765	-4492.5
6971.766	-4565	6971.766	-6517.5	6971.766	-4255	6971.766	-3690	6971.766	-4427.5
6971.767	-4442.5	6971.767	-6507.5	6971.767	-4267.5	6971.767	-3637.5	6971.767	-4350
6971.768	-4450	6971.768	-6500	6971.768	-4332.5	6971.768	-3567.5	6971.768	-4405
6971.769	-4467.5	6971.769	-6567.5	6971.769	-4265	6971.769	-3547.5	6971.769	-4435
6971.77	-4545	6971.77	-6622.5	6971.77	-4292.5	6971.77	-3602.5	6971.77	-4487.5
6971.771	-4607.5	6971.771	-6582.5	6971.771	-4400	6971.771	-3582.5	6971.771	-4520
6971.772	-4782.5	6971.772	-6710	6971.772	-4457.5	6971.772	-3655	6971.772	-4622.5
6971.773	-4860	6971.773	-6735	6971.773	-4497.5	6971.773	-3547.5	6971.773	-4700
6971.774	-4995	6971.774	-6782.5	6971.774	-4482.5	6971.774	-3685	6971.774	-4827.5
6971.775	-5125	6971.775	-6792.5	6971.775	-4535	6971.775	-3532.5	6971.775	-4940
6971.776	-5192.5	6971.776	-6892.5	6971.776	-4572.5	6971.776	-3705	6971.776	-5007.5
6971.777	-5255	6971.777	-6855	6971.777	-4555	6971.777	-3582.5	6971.777	-5045
6971.778	-5297.5	6971.778	-6905	6971.778	-4570	6971.778	-3597.5	6971.778	-5102.5
6971.779	-5322.5	6971.779	-6825	6971.779	-4515	6971.779	-3587.5	6971.779	-5107.5
6971.78	-5252.5	6971.78	-6835	6971.78	-4440	6971.78	-3445	6971.78	-5135
6971.781	-5182.5	6971.781	-6802.5	6971.781	-4335	6971.781	-3315	6971.781	-5042.5
6971.782	-5080	6971.782	-6735	6971.782	-4342.5	6971.782	-3225	6971.782	-4925
6971.783	-4982.5	6971.783	-6645	6971.783	-4297.5	6971.783	-3125	6971.783	-4827.5
6971.784	-4850	6971.784	-6695	6971.784	-4252.5	6971.784	-3035	6971.784	-4760
6971.785	-4790	6971.785	-6600	6971.785	-4240	6971.785	-2857.5	6971.785	-4732.5
6971.786	-4702.5	6971.786	-6522.5	6971.786	-4210	6971.786	-2942.5	6971.786	-4575
6971.787	-4655	6971.787	-6467.5	6971.787	-4195	6971.787	-2942.5	6971.787	-4532.5
6971.788	-4620	6971.788	-6497.5	6971.788	-4040	6971.788	-2757.5	6971.788	-4507.5
6971.789	-4557.5	6971.789	-6487.5	6971.789	-4082.5	6971.789	-2727.5	6971.789	-4457.5
6971.79	-4647.5	6971.79	-6450	6971.79	-4045	6971.79	-2805	6971.79	-4462.5
6971.791	-4712.5	6971.791	-6420	6971.791	-4072.5	6971.791	-2797.5	6971.791	-4520
6971.792	-4815	6971.792	-6495	6971.792	-4090	6971.792	-2827.5	6971.792	-4545
6971.793	-4885	6971.793	-6465	6971.793	-4092.5	6971.793	-2892.5	6971.793	-4580
6971.794	-4995	6971.794	-6580	6971.794	-4075	6971.794	-2872.5	6971.794	-4705
6971.795	-5065	6971.795	-6572.5	6971.795	-4155	6971.795	-2845	6971.795	-4772.5
6971.796	-5177.5	6971.796	-6607.5	6971.796	-4122.5	6971.796	-2922.5	6971.796	-4817.5
6971.797	-5272.5	6971.797	-6630	6971.797	-4105	6971.797	-2937.5	6971.797	-4900
6971.798	-5262.5	6971.798	-6552.5	6971.798	-4120	6971.798	-3017.5	6971.798	-4887.5
6971.799	-5262.5	6971.799	-6557.5	6971.799	-3995	6971.799	-2965	6971.799	-4845
6971.8	-5227.5	6971.8	-6547.5	6971.8	-3987.5	6971.8	-2777.5	6971.8	-4842.5
6971.801	-5215	6971.801	-6527.5	6971.801	-3897.5	6971.801	-2860	6971.801	-4742.5
6971.802	-5075	6971.802	-6377.5	6971.802	-3870	6971.802	-2702.5	6971.802	-4622.5
6971.803	-4957.5	6971.803	-6202.5	6971.803	-3685	6971.803	-2637.5	6971.803	-4492.5
6971.804	-4865	6971.804	-6135	6971.804	-3782.5	6971.804	-2630	6971.804	-4447.5
6971.805	-4765	6971.805	-6050	6971.805	-3647.5	6971.805	-2442.5	6971.805	-4382.5
6971.806	-4600	6971.806	-6090	6971.806	-3592.5	6971.806	-2555	6971.806	-4255
6971.807	-4582.5	6971.807	-6005	6971.807	-3600	6971.807	-2372.5	6971.807	-4242.5
6971.808	-4527.5	6971.808	-5917.5	6971.808	-3567.5	6971.808	-2350	6971.808	-4122.5
6971.809	-4457.5	6971.809	-5937.5	6971.809	-3537.5	6971.809	-2350	6971.809	-4125
6971.81	-4495	6971.81	-5895	6971.81	-3595	6971.81	-2297.5	6971.81	-4080
6971.811	-4595	6971.811	-5900	6971.811	-3690	6971.811	-2462.5	6971.811	-4167.5
6971.812	-4660	6971.812	-5980	6971.812	-3637.5	6971.812	-2507.5	6971.812	-4145
6971.813	-4732.5	6971.813	-5917.5	6971.813	-3637.5	6971.813	-2605	6971.813	-4220
6971.814	-4837.5	6971.814	-5997.5	6971.814	-3645	6971.814	-2685	6971.814	-4350
6971.815	-4900	6971.815	-5985	6971.815	-3692.5	6971.815	-2667.5	6971.815	-4385
6971.816	-5030	6971.816	-5987.5	6971.816	-3670	6971.816	-2705	6971.816	-4452.5
6971.817	-5067.5	6971.817	-6062.5	6971.817	-3720	6971.817	-2787.5	6971.817	-4477.5
6971.818	-5060	6971.818	-6035	6971.818	-3712.5	6971.818	-2795	6971.818	-4572.5
6971.819	-5097.5	6971.819	-6085	6971.819	-3670	6971.819	-2675	6971.819	-4580
6971.82	-5017.5	6971.82	-6060	6971.82	-3675	6971.82	-2565	6971.82	-4537.5
6971.821	-4967.5	6971.821	-5997.5	6971.821	-3547.5	6971.821	-2500	6971.821	-4462.5
6971.822	-4912.5	6971.822	-5955	6971.822	-3530	6971.822	-2422.5	6971.822	-4367.5
6971.823	-4795	6971.823	-5872.5	6971.823	-3502.5	6971.823	-2357.5	6971.823	-4342.5
6971.824	-4575	6971.824	-5812.5	6971.824	-3440	6971.824	-2227.5	6971.824	-4157.5
6971.825	-4612.5	6971.825	-5762.5	6971.825	-3487.5	6971.825	-2355	6971.825	-4130
6971.826	-4520	6971.826	-5737.5	6971.826	-3360	6971.826	-2412.5	6971.826	-4042.5
6971.827	-4382.5	6971.827	-5697.5	6971.827	-3380	6971.827	-2210	6971.827	-3972.5
6971.828	-4345	6971.828	-5622.5	6971.828	-3307.5	6971.828	-2302.5	6971.828	-3897.5
6971.829	-4367.5	6971.829	-5625	6971.829	-3307.5	6971.829	-2280	6971.829	-3912.5
6971.83	-4325	6971.83	-5537.5	6971.83	-3320	6971.83	-2190	6971.83	-3877.5
6971.831	-4347.5	6971.831	-5542.5	6971.831	-3400	6971.831	-2300	6971.831	-3982.5
6971.832	-4447.5	6971.832	-5595	6971.832	-3387.5	6971.832	-2432.5	6971.832	-4000
6971.833	-4650	6971.833	-5590	6971.833	-3432.5	6971.833	-2482.5	6971.833	-4142.5
6971.834	-4677.5	6971.834	-5620	6971.834	-3455	6971.834	-2525	6971.834	-4175
6971.835	-4800	6971.835	-5607.5	6971.835	-3547.5	6971.835	-2662.5	6971.835	-4217.5
6971.836	-4910	6971.836	-5645	6971.836	-3535	6971.836	-2677.5	6971.836	-4325
6971.837	-5025	6971.837	-5615	6971.837	-3607.5	6971.837	-2677.5	6971.837	-4405
6971.838	-4967.5	6971.838	-5575	6971.838	-3487.5	6971.838	-2612.5	6971.838	-4337.5
6971.839	-4982.5	6971.839	-5602.5	6971.839	-3482.5	6971.839	-2585	6971.839	-4455
6971.84	-4940	6971.84	-5572.5	6971.84	-3455	6971.84	-2575	6971.84	-4455
6971.841	-4877.5	6971.841	-5465	6971.841	-3442.5	6971.841	-2520	6971.841	-4302.5
6971.842	-4732.5	6971.842	-5302.5	6971.842	-3325	6971.842	-2512.5	6971.842	-4180
6971.843	-4660	6971.843	-5347.5	6971.843	-3267.5	6971.843	-2370	6971.843	-4145
6971.844	-4535	6971.844	-5165	6971.844	-3155	6971.844	-2252.5	6971.844	-4002.5
6971.845	-4480	6971.845	-5130	6971.845	-3187.5	6971.845	-2362.5	6971.845	-4002.5
6971.846	-4415	6971.846	-5042.5	6971.846	-3112.5	6971.846	-2172.5	6971.846	-3840
6971.847	-4292.5	6971.847	-4980	6971.847	-3112.5	6971.847	-2285	6971.847	-3830
6971.848	-4282.5	6971.848	-4920	6971.848	-3172.5	6971.848	-2245	6971.848	-3787.5
6971.849	-4192.5	6971.849	-4847.5	6971.849	-3105	6971.849	-2227.5	6971.849	-3715
6971.85	-4302.5	6971.85	-4882.5	6971.85	-3087.5	6971.85	-2240	6971.85	-3712.5
6971.851	-4370	6971.851	-4865	6971.851	-3137.5	6971.851	-2270	6971.851	-3755
6971.852	-4350	6971.852	-4847.5	6971.852	-3197.5	6971.852	-2347.5	6971.852	-3820
6971.853	-4460	6971.853	-4957.5	6971.853	-3220	6971.853	-2425	6971.853	-3912.5
6971.854	-4640	6971.854	-4985	6971.854	-3165	6971.854	-2477.5	6971.854	-3967.5
6971.855	-4702.5	6971.855	-4967.5	6971.855	-3147.5	6971.855	-2397.5	6971.855	-3942.5
6971.856	-4730	6971.856	-4962.5	6971.856	-3307.5	6971.856	-2542.5	6971.856	-4140
6971.857	-4752.5	6971.857	-4942.5	6971.857	-3272.5	6971.857	-2542.5	6971.857	-4167.5
6971.858	-4822.5	6971.858	-4905	6971.858	-3180	6971.858	-2450	6971.858	-4162.5
6971.859	-4925	6971.859	-4942.5	6971.859	-3225	6971.859	-2612.5	6971.859	-4200
6971.86	-4910	6971.86	-4895	6971.86	-3212.5	6971.86	-2515	6971.86	-4175
6971.861	-4770	6971.861	-4850	6971.861	-3112.5	6971.861	-2372.5	6971.861	-4032.5
6971.862	-4645	6971.862	-4720	6971.862	-3060	6971.862	-2405	6971.862	-3975
6971.863	-4467.5	6971.863	-4662.5	6971.863	-2960	6971.863	-2282.5	6971.863	-3895
6971.864	-4417.5	6971.864	-4587.5	6971.864	-2967.5	6971.864	-2320	6971.864	-3805
6971.865	-4317.5	6971.865	-4550	6971.865	-2980	6971.865	-2200	6971.865	-3735
6971.866	-4112.5	6971.866	-4432.5	6971.866	-2795	6971.866	-2200	6971.866	-3575
6971.867	-4140	6971.867	-4370	6971.867	-2795	6971.867	-2140	6971.867	-3470
6971.868	-4087.5	6971.868	-4332.5	6971.868	-2840	6971.868	-2122.5	6971.868	-3405
6971.869	-3947.5	6971.869	-4292.5	6971.869	-2710	6971.869	-2040	6971.869	-3377.5
6971.87	-3995	6971.87	-4265	6971.87	-2702.5	6971.87	-2045	6971.87	-3412.5
6971.871	-4197.5	6971.871	-4350	6971.871	-2870	6971.871	-2132.5	6971.871	-3452.5
6971.872	-4262.5	6971.872	-4315	6971.872	-2860	6971.872	-2345	6971.872	-3472.5
6971.873	-4342.5	6971.873	-4380	6971.873	-2847.5	6971.873	-2300	6971.873	-3562.5
6971.874	-4477.5	6971.874	-4407.5	6971.874	-2870	6971.874	-2390	6971.874	-3652.5
6971.875	-4567.5	6971.875	-4435	6971.875	-2825	6971.875	-2362.5	6971.875	-3745
6971.876	-4575	6971.876	-4452.5	6971.876	-2852.5	6971.876	-2470	6971.876	-3762.5
6971.877	-4607.5	6971.877	-4482.5	6971.877	-2800	6971.877	-2590	6971.877	-3827.5
6971.878	-4595	6971.878	-4410	6971.878	-2832.5	6971.878	-2475	6971.878	-3790
6971.879	-4707.5	6971.879	-4432.5	6971.879	-2775	6971.879	-2435	6971.879	-3822.5
6971.88	-4695	6971.88	-4415	6971.88	-2762.5	6971.88	-2390	6971.88	-3770
6971.881	-4567.5	6971.881	-4325	6971.881	-2725	6971.881	-2322.5	6971.881	-3722.5
6971.882	-4472.5	6971.882	-4282.5	6971.882	-2627.5	6971.882	-2257.5	6971.882	-3625
6971.883	-4365	6971.883	-4200	6971.883	-2590	6971.883	-2152.5	6971.883	-3482.5
6971.884	-4190	6971.884	-4150	6971.884	-2520	6971.884	-2172.5	6971.884	-3415
6971.885	-4147.5	6971.885	-4087.5	6971.885	-2475	6971.885	-2195	6971.885	-3300
6971.886	-4042.5	6971.886	-3920	6971.886	-2385	6971.886	-2060	6971.886	-3262.5
6971.887	-4015	6971.887	-3897.5	6971.887	-2327.5	6971.887	-2157.5	6971.887	-3110
6971.888	-3907.5	6971.888	-3817.5	6971.888	-2302.5	6971.888	-2012.5	6971.888	-3045
6971.889	-3825	6971.889	-3877.5	6971.889	-2370	6971.889	-2050	6971.889	-3012.5
6971.89	-3847.5	6971.89	-3800	6971.89	-2355	6971.89	-2070	6971.89	-3017.5
6971.891	-3910	6971.891	-3792.5	6971.891	-2415	6971.891	-2122.5	6971.891	-3057.5
6971.892	-3997.5	6971.892	-3885	6971.892	-2347.5	6971.892	-2157.5	6971.892	-3120
6971.893	-4007.5	6971.893	-3847.5	6971.893	-2400	6971.893	-2152.5	6971.893	-3155
6971.894	-4127.5	6971.894	-3917.5	6971.894	-2462.5	6971.894	-2257.5	6971.894	-3232.5
6971.895	-4230	6971.895	-3947.5	6971.895	-2430	6971.895	-2390	6971.895	-3252.5
6971.896	-4315	6971.896	-3935	6971.896	-2392.5	6971.896	-2397.5	6971.896	-3345
6971.897	-4342.5	6971.897	-4020	6971.897	-2475	6971.897	-2332.5	6971.897	-3422.5
6971.898	-4470	6971.898	-4027.5	6971.898	-2507.5	6971.898	-2445	6971.898	-3365
6971.899	-4515	6971.899	-4057.5	6971.899	-2472.5	6971.899	-2495	6971.899	-3427.5
6971.9	-4545	6971.9	-4102.5	6971.9	-2580	6971.9	-2545	6971.9	-3505
6971.901	-4437.5	6971.901	-3987.5	6971.901	-2550	6971.901	-2427.5	6971.901	-3445
6971.902	-4322.5	6971.902	-3952.5	6971.902	-2447.5	6971.902	-2287.5	6971.902	-3320
6971.903	-4312.5	6971.903	-3942.5	6971.903	-2460	6971.903	-2377.5	6971.903	-3292.5
6971.904	-4397.5	6971.904	-4195	6971.904	-2637.5	6971.904	-2625	6971.904	-3472.5
6971.905	-4522.5	6971.905	-4427.5	6971.905	-2892.5	6971.905	-2812.5	6971.905	-3620
6971.906	-4610	6971.906	-4492.5	6971.906	-3090	6971.906	-3037.5	6971.906	-3697.5
6971.907	-4622.5	6971.907	-4612.5	6971.907	-3295	6971.907	-3125	6971.907	-3787.5
6971.908	-4855	6971.908	-4752.5	6971.908	-3477.5	6971.908	-3332.5	6971.908	-3930
6971.909	-4740	6971.909	-4690	6971.909	-3352.5	6971.909	-3280	6971.909	-3795
6971.91	-4942.5	6971.91	-4980	6971.91	-3627.5	6971.91	-3635	6971.91	-4060
6971.911	-5235	6971.911	-5180	6971.911	-3822.5	6971.911	-3730	6971.911	-4300
6971.912	-6025	6971.912	-5980	6971.912	-4675	6971.912	-4562.5	6971.912	-5135
6971.913	-6167.5	6971.913	-5972.5	6971.913	-4762.5	6971.913	-4677.5	6971.913	-5147.5
6971.914	-5727.5	6971.914	-5445	6971.914	-4130	6971.914	-4197.5	6971.914	-4665
6971.915	-5635	6971.915	-5282.5	6971.915	-4045	6971.915	-3960	6971.915	-4477.5
6971.916	-5697.5	6971.916	-5255	6971.916	-3887.5	6971.916	-3985	6971.916	-4495
6971.917	-5155	6971.917	-4625	6971.917	-3230	6971.917	-3360	6971.917	-3957.5
6971.918	-5050	6971.918	-4587.5	6971.918	-3230	6971.918	-3220	6971.918	-3847.5
6971.919	-5275	6971.919	-4797.5	6971.919	-3375	6971.919	-3397.5	6971.919	-4030
6971.92	-4707.5	6971.92	-4217.5	6971.92	-2787.5	6971.92	-2870	6971.92	-3505
6971.921	-4612.5	6971.921	-4207.5	6971.921	-2787.5	6971.921	-2737.5	6971.921	-3480
6971.922	-4782.5	6971.922	-4390	6971.922	-3027.5	6971.922	-3082.5	6971.922	-3667.5
6971.923	-4412.5	6971.923	-4095	6971.923	-2692.5	6971.923	-2682.5	6971.923	-3292.5
6971.924	-4837.5	6971.924	-4562.5	6971.924	-3230	6971.924	-3135	6971.924	-3690
6971.925	-4115	6971.925	-3900	6971.925	-2550	6971.925	-2547.5	6971.925	-2992.5
6971.926	-3822.5	6971.926	-3652.5	6971.926	-2267.5	6971.926	-2262.5	6971.926	-2657.5
6971.927	-3377.5	6971.927	-3245	6971.927	-1985	6971.927	-1820	6971.927	-2242.5
6971.928	-3555	6971.928	-3380	6971.928	-2160	6971.928	-2032.5	6971.928	-2442.5
6971.929	-3707.5	6971.929	-3550	6971.929	-2407.5	6971.929	-2297.5	6971.929	-2672.5
6971.93	-3837.5	6971.93	-3675	6971.93	-2537.5	6971.93	-2475	6971.93	-2715
6971.931	-3972.5	6971.931	-3815	6971.931	-2685	6971.931	-2575	6971.931	-2840
6971.932	-4087.5	6971.932	-3800	6971.932	-2825	6971.932	-2567.5	6971.932	-2945
6971.933	-4207.5	6971.933	-3880	6971.933	-2832.5	6971.933	-2720	6971.933	-3045
6971.934	-4367.5	6971.934	-4037.5	6971.934	-2957.5	6971.934	-2900	6971.934	-3192.5
6971.935	-4467.5	6971.935	-4092.5	6971.935	-2997.5	6971.935	-3067.5	6971.935	-3267.5
6971.936	-4602.5	6971.936	-4207.5	6971.936	-3162.5	6971.936	-3185	6971.936	-3377.5
6971.937	-4670	6971.937	-4245	6971.937	-3190	6971.937	-3182.5	6971.937	-3440
6971.938	-4675	6971.938	-4237.5	6971.938	-3127.5	6971.938	-3237.5	6971.938	-3477.5
6971.939	-4710	6971.939	-4320	6971.939	-3142.5	6971.939	-3215	6971.939	-3482.5
6971.94	-4697.5	6971.94	-4227.5	6971.94	-3097.5	6971.94	-3052.5	6971.94	-3462.5
6971.941	-4552.5	6971.941	-4190	6971.941	-3025	6971.941	-3132.5	6971.941	-3355
6971.942	-4485	6971.942	-4087.5	6971.942	-3017.5	6971.942	-3002.5	6971.942	-3242.5
6971.943	-4312.5	6971.943	-4000	6971.943	-2897.5	6971.943	-2875	6971.943	-3127.5
6971.944	-4165	6971.944	-3965	6971.944	-2832.5	6971.944	-2810	6971.944	-2995
6971.945	-4017.5	6971.945	-3880	6971.945	-2845	6971.945	-2780	6971.945	-2902.5
6971.946	-3810	6971.946	-3785	6971.946	-2710	6971.946	-2767.5	6971.946	-2770
6971.947	-3750	6971.947	-3735	6971.947	-2717.5	6971.947	-2737.5	6971.947	-2712.5
6971.948	-3680	6971.948	-3600	6971.948	-2682.5	6971.948	-2527.5	6971.948	-2607.5
6971.949	-3610	6971.949	-3577.5	6971.949	-2650	6971.949	-2525	6971.949	-2560
6971.95	-3575	6971.95	-3545	6971.95	-2607.5	6971.95	-2507.5	6971.95	-2552.5
6971.951	-3622.5	6971.951	-3577.5	6971.951	-2687.5	6971.951	-2585	6971.951	-2547.5
6971.952	-3650	6971.952	-3587.5	6971.952	-2677.5	6971.952	-2670	6971.952	-2600
6971.953	-3610	6971.953	-3630	6971.953	-2677.5	6971.953	-2800	6971.953	-2585
6971.954	-3717.5	6971.954	-3590	6971.954	-2672.5	6971.954	-2677.5	6971.954	-2605
6971.955	-3750	6971.955	-3550	6971.955	-2557.5	6971.955	-2752.5	6971.955	-2627.5
6971.956	-3832.5	6971.956	-3567.5	6971.956	-2622.5	6971.956	-2667.5	6971.956	-2702.5
6971.957	-3882.5	6971.957	-3605	6971.957	-2657.5	6971.957	-2627.5	6971.957	-2780
6971.958	-3882.5	6971.958	-3567.5	6971.958	-2702.5	6971.958	-2772.5	6971.958	-2765
6971.959	-3782.5	6971.959	-3520	6971.959	-2580	6971.959	-2650	6971.959	-2742.5
6971.96	-3742.5	6971.96	-3477.5	6971.96	-2542.5	6971.96	-2580	6971.96	-2617.5
6971.961	-3607.5	6971.961	-3352.5	6971.961	-2442.5	6971.961	-2432.5	6971.961	-2500
6971.962	-3467.5	6971.962	-3317.5	6971.962	-2395	6971.962	-2382.5	6971.962	-2430
6971.963	-3220	6971.963	-3162.5	6971.963	-2257.5	6971.963	-2185	6971.963	-2282.5
6971.964	-3012.5	6971.964	-3105	6971.964	-2190	6971.964	-2327.5	6971.964	-2132.5
6971.965	-2927.5	6971.965	-2997.5	6971.965	-2157.5	6971.965	-2075	6971.965	-1975
